User,Driver,pickup,drop,cost,distance,date,time
Nimi,pradeepbhai,"Akshardham Temple, Gandhinagar","Nehru Bridge, Ahmedabad",492.8,24.64,2023-04-11,20:27:00
Nisha,Tanasha,"Jama Masjid, Ahmedabad","Vastrapur Lake, Ahmedabad",122.6,6.13,2023-07-13,04:30:00
Nimi,Tanvi,"Jama Masjid, Ahmedabad","Vastrapur Lake, Ahmedabad",122.6,6.13,2023-07-13,20:00:00
user4,Tanvi,"Sarkhej Roza, Ahmedabad","Manek Chowk, Ahmedabad",185.4,9.27,2023-11-20,18:00:00
Sagar,Hena,"Nehru Bridge, Ahmedabad","Akshardham Temple, Gandhinagar",492.8,24.64,2023-11-10,11:05:00
Sagar,Kunal,"Science City, Ahmedabad","Vastrapur Lake, Ahmedabad",111.8,5.59,2023-04-12,06:21:00
user1,ndjn,"nirma university, Ahmedabad","Vastrapur Lake, Ahmedabad",201.8,10.09,2023-01-14,13:32:00
Nisha,ndjn,"Iskcon Temple, Ahmedabad","Jama Masjid, Ahmedabad",163.6,8.18,2023-08-06,22:26:00
Nidhi,Tanasha,"Stanza, Ahmedabad","Law Garden, Ahmedabad",211.6,10.58,2023-08-06,19:49:00
N,Kunal,"Nehru Bridge, Ahmedabad","LD, Ahmedabad",58.4,2.92,2023-05-16,23:24:00
N,Hena,"Nehru Bridge, Ahmedabad","Science City, Ahmedabad",198.4,9.92,2023-08-07,23:05:00
user1,Elon,"Kankaria Lake, Ahmedabad","LD, Ahmedabad",123.4,6.17,2023-02-04,07:35:00
nijk,Prateek,"Nehru Bridge, Ahmedabad","Stanza, Ahmedabad",238.8,11.94,2023-01-10,13:13:00
Nisha,Sanjaybhai,"Law Garden, Ahmedabad","Vastrapur Lake, Ahmedabad",71.2,3.56,2023-07-06,05:35:00
Nimi,Prateek,"Sabarmati Ashram, Ahmedabad","Akshardham Temple, Gandhinagar",420.8,21.04,2023-01-28,03:20:00
Nisha,Elon,"Akshardham Temple, Gandhinagar","Kankaria Lake, Ahmedabad",517.6,25.88,2023-07-26,01:58:00
sahil,Nayan,"Kankaria Lake, Ahmedabad","Nehru Bridge, Ahmedabad",69.0,3.45,2023-09-20,04:23:00
N,Tanasha,"Sabarmati Ashram, Ahmedabad","Law Garden, Ahmedabad",84.8,4.24,2023-11-28,02:39:00
user3,ndjn,"courtyard marriott, Ahmedabad","Law Garden, Ahmedabad",100.6,5.03,2023-07-18,15:09:00
Sagar,pradeepbhai,"Nehru Bridge, Ahmedabad","Sarkhej Roza, Ahmedabad",161.8,8.09,2023-03-11,05:07:00
nijk,Tanmay,"Kankaria Lake, Ahmedabad","shott, Ahmedabad",253.8,12.69,2023-05-22,20:56:00
Nidhi,Hena,"Vastrapur Lake, Ahmedabad","Iskcon Temple, Ahmedabad",50.4,2.52,2023-10-18,17:24:00
N,Sanjaybhai,"Iskcon Temple, Ahmedabad","Sarkhej Roza, Ahmedabad",80.6,4.03,2023-02-26,07:48:00
user3,pradeepbhai,"Vastrapur Lake, Ahmedabad","Iskcon Temple, Ahmedabad",50.4,2.52,2023-05-06,07:04:00
Nimi,Elon,"LD, Ahmedabad","Stanza, Ahmedabad",186.0,9.3,2023-05-23,19:35:00
user2,Sanjaybhai,"shott, Ahmedabad","courtyard marriott, Ahmedabad",70.2,3.51,2023-02-16,09:35:00
user1,Atharv,"PrahladNagar Garden, Ahmedabad","Taj Skyline, ahmedabad",84.6,4.23,2023-11-15,06:22:00
Nimi,Hena,"LD, Ahmedabad","nirma university, Ahmedabad",211.6,10.58,2023-11-05,22:48:00
Naina,Hena,"LD, Ahmedabad","Nehru Bridge, Ahmedabad",58.4,2.92,2023-06-13,12:39:00
user1,Maheshbhai,"Sabarmati Ashram, Ahmedabad","Taj Skyline, ahmedabad",205.2,10.26,2023-03-02,04:06:00
sahil,Kunal,"Stanza, Ahmedabad","Iskcon Temple, Ahmedabad",105.4,5.27,2023-06-08,11:55:00
nijk,Prateek,"Science City, Ahmedabad","Akshardham Temple, Gandhinagar",497.4,24.87,2023-07-16,23:23:00
nijk,Elon,"Jama Masjid, Ahmedabad","Science City, Ahmedabad",223.0,11.15,2023-10-24,09:50:00
user2,ndjn,"Iskcon Temple, Ahmedabad","Taj Skyline, ahmedabad",61.6,3.08,2023-07-25,06:56:00
user4,Sanjaybhai,"PrahladNagar Garden, Ahmedabad","Sarkhej Roza, Ahmedabad",46.6,2.33,2023-06-09,19:00:00
Nidhi,Prateek,"shott, Ahmedabad","Akshardham Temple, Gandhinagar",567.6,28.38,2023-03-28,23:59:00
sahil,ndjn,"Iskcon Temple, Ahmedabad","Vastrapur Lake, Ahmedabad",50.4,2.52,2023-09-14,13:07:00
Sagar,Tanmay,"LD, Ahmedabad","nirma university, Ahmedabad",211.6,10.58,2023-09-09,02:28:00
user4,pradeepbhai,"Vastrapur Lake, Ahmedabad","Science City, Ahmedabad",111.8,5.59,2023-09-24,15:36:00
sahil,Agasthya,"Science City, Ahmedabad","Iskcon Temple, Ahmedabad",112.4,5.62,2023-10-15,10:36:00
nijk,Atharv,"Iskcon Temple, Ahmedabad","LD, Ahmedabad",82.4,4.12,2023-04-01,22:29:00
Nisha,Kunal,"nirma university, Ahmedabad","Jama Masjid, Ahmedabad",247.4,12.37,2023-11-13,02:22:00
Nisha,Tanmay,"Vastrapur Lake, Ahmedabad","Akshardham Temple, Gandhinagar",517.0,25.85,2023-01-04,23:42:00
Nidhi,Sitara,"Kankaria Lake, Ahmedabad","Science City, Ahmedabad",267.0,13.35,2023-05-26,13:08:00
Nimi,Elon,"courtyard marriott, Ahmedabad","lal darwaja, ahmedabad",136.6,6.83,2023-08-02,21:37:00
N,ndjn,"Vastrapur Lake, Ahmedabad","Stanza, Ahmedabad",155.8,7.79,2023-01-05,04:19:00
Nisha,Prateek,"Jama Masjid, Ahmedabad","Nehru Bridge, Ahmedabad",25.8,1.29,2023-01-10,17:02:00
Nisha,Sitara,"nirma university, Ahmedabad","Science City, Ahmedabad",151.2,7.56,2023-01-13,17:04:00
user3,Sanjaybhai,"Sabarmati Ashram, Ahmedabad","Iskcon Temple, Ahmedabad",166.8,8.34,2023-02-11,20:53:00
user1,Maheshbhai,"Iskcon Temple, Ahmedabad","Nehru Bridge, Ahmedabad",138.6,6.93,2023-02-18,13:38:00
N,Sitara,"lal darwaja, ahmedabad","Sarkhej Roza, Ahmedabad",166.8,8.34,2023-08-19,07:35:00
user2,Nayan,"Nehru Bridge, Ahmedabad","Taj Skyline, ahmedabad",193.2,9.66,2023-04-17,21:58:00
user4,Tanasha,"Sabarmati Ashram, Ahmedabad","Jama Masjid, Ahmedabad",81.6,4.08,2023-11-23,00:00:00
Sagar,Tanasha,"Akshardham Temple, Gandhinagar","Science City, Ahmedabad",497.4,24.87,2023-08-20,17:34:00
N,Tanvi,"LD, Ahmedabad","Stanza, Ahmedabad",186.0,9.3,2023-04-23,03:18:00
user5,Maheshbhai,"Jama Masjid, Ahmedabad","Iskcon Temple, Ahmedabad",163.6,8.18,2023-02-26,18:59:00
sahil,Nayan,"Iskcon Temple, Ahmedabad","Iskcon Temple, Ahmedabad",0.0,0.0,2023-09-09,06:54:00
user2,Tanvi,"Nehru Bridge, Ahmedabad","LD, Ahmedabad",58.4,2.92,2023-04-16,05:16:00
user1,Tanvi,"Vastrapur Lake, Ahmedabad","Sabarmati Ashram, Ahmedabad",116.4,5.82,2023-08-08,14:55:00
sahil,Sanjaybhai,"Manek Chowk, Ahmedabad","PrahladNagar Garden, Ahmedabad",171.4,8.57,2023-11-14,03:53:00
user3,Elon,"shott, Ahmedabad","Vastrapur Lake, Ahmedabad",95.6,4.78,2023-05-09,08:50:00
N,Tanvi,"nirma university, Ahmedabad","Sabarmati Ashram, Ahmedabad",168.2,8.41,2023-07-13,23:11:00
Naina,Sitara,"Kankaria Lake, Ahmedabad","Akshardham Temple, Gandhinagar",517.6,25.88,2023-03-24,06:04:00
Sagar,Agasthya,"Manek Chowk, Ahmedabad","LD, Ahmedabad",89.2,4.46,2023-11-28,18:54:00
Nisha,Kunal,"Law Garden, Ahmedabad","Nehru Bridge, Ahmedabad",27.4,1.37,2023-05-11,16:04:00
nijk,Tanvi,"Vastrapur Lake, Ahmedabad","Science City, Ahmedabad",111.8,5.59,2023-06-07,20:24:00
user3,pradeepbhai,"Stanza, Ahmedabad","shott, Ahmedabad",89.0,4.45,2023-11-03,15:15:00
user1,Sanjaybhai,Ahmedabad,Gandhinagar,468.82,23.44,2023-05-06,23:59:00
user1,Kunal,"Jama Masjid, Ahmedabad","Iskcon Temple, Ahmedabad",163.6,8.18,2023-01-07,03:46:00
Nidhi,Sanjaybhai,"Jama Masjid, Ahmedabad","LD, Ahmedabad",84.0,4.2,2023-05-07,08:10:00
user5,Prateek,"Iskcon Temple, Ahmedabad","Science City, Ahmedabad",112.4,5.62,2023-07-11,12:47:00
Nimi,Tanmay,"LD, Ahmedabad","Iskcon Temple, Ahmedabad",82.4,4.12,2023-03-12,05:54:00
Nimi,Sanjaybhai,"Kankaria Lake, Ahmedabad","Stanza, Ahmedabad",287.6,14.38,2023-05-21,18:22:00
Sagar,ndjn,"Law Garden, Ahmedabad","Jama Masjid, Ahmedabad",52.6,2.63,2023-04-21,19:16:00
nijk,Sanjaybhai,"nirma university, Ahmedabad","Iskcon Temple, Ahmedabad",234.6,11.73,2023-02-21,04:12:00
user4,Maheshbhai,"Akshardham Temple, Gandhinagar","Taj Skyline, ahmedabad",568.6,28.43,2023-01-09,16:02:00
Naina,Hena,"Stanza, Ahmedabad","Vastrapur Lake, Ahmedabad",155.8,7.79,2023-10-10,04:54:00
Nisha,Hena,"Vastrapur Lake, Ahmedabad","Manek Chowk, Ahmedabad",127.6,6.38,2023-01-22,09:35:00
user4,Agasthya,"LD, Ahmedabad","Iskcon Temple, Ahmedabad",82.4,4.12,2023-06-13,12:49:00
user4,Atharv,"Sabarmati Ashram, Ahmedabad","LD, Ahmedabad",92.2,4.61,2023-07-13,13:58:00
Sagar,Agasthya,"Jama Masjid, Ahmedabad","Nehru Bridge, Ahmedabad",25.8,1.29,2023-11-26,06:36:00
Naina,Sitara,"Sabarmati Ashram, Ahmedabad","PrahladNagar Garden, Ahmedabad",185.0,9.25,2023-11-26,15:11:00
user1,Kunal,"Iskcon Temple, Ahmedabad","nirma university, Ahmedabad",234.6,11.73,2023-07-19,12:47:00
user1,Atharv,"Jama Masjid, Ahmedabad","Iskcon Temple, Ahmedabad",163.6,8.18,2023-02-12,20:57:00
Nimi,Sitara,"LD, Ahmedabad","Stanza, Ahmedabad",186.0,9.3,2023-10-14,14:58:00
sahil,Elon,"Nehru Bridge, Ahmedabad","Stanza, Ahmedabad",238.8,11.94,2023-02-05,14:41:00
N,Tanvi,"Jama Masjid, Ahmedabad","Sarkhej Roza, Ahmedabad",181.2,9.06,2023-04-21,09:46:00
user2,ndjn,"LD, Ahmedabad","Kankaria Lake, Ahmedabad",123.4,6.17,2023-04-16,12:28:00
N,Agasthya,"LD, Ahmedabad","lal darwaja, ahmedabad",68.0,3.4,2023-06-09,23:52:00
Sagar,ndjn,"Law Garden, Ahmedabad","Iskcon Temple, Ahmedabad",111.2,5.56,2023-11-16,05:13:00
user3,Maheshbhai,"shott, Ahmedabad","courtyard marriott, Ahmedabad",70.2,3.51,2023-06-28,08:23:00
Nisha,Hena,"LD, Ahmedabad","Iskcon Temple, Ahmedabad",82.4,4.12,2023-10-11,22:13:00
Nimi,Elon,"Jama Masjid, Ahmedabad","Akshardham Temple, Gandhinagar",489.6,24.48,2023-02-15,01:00:00
Nidhi,Agasthya,"Taj Skyline, ahmedabad","Science City, Ahmedabad",79.4,3.97,2023-09-17,16:42:00
user5,Tanvi,"Sabarmati Ashram, Ahmedabad","Vastrapur Lake, Ahmedabad",116.4,5.82,2023-05-02,12:20:00
Nimi,Prateek,"Law Garden, Ahmedabad","Stanza, Ahmedabad",211.6,10.58,2023-07-28,02:18:00
user3,pradeepbhai,"Manek Chowk, Ahmedabad","Iskcon Temple, Ahmedabad",168.6,8.43,2023-08-24,17:27:00
user2,Sanjaybhai,"nirma university, Ahmedabad","PrahladNagar Garden, Ahmedabad",267.4,13.37,2023-01-19,02:44:00
Naina,Prateek,"PrahladNagar Garden, Ahmedabad","Kankaria Lake, Ahmedabad",192.2,9.61,2023-01-08,18:51:00
user3,Sanjaybhai,"Sabarmati Ashram, Ahmedabad","PrahladNagar Garden, Ahmedabad",185.0,9.25,2023-04-26,22:56:00
Nisha,Tanvi,"Kankaria Lake, Ahmedabad","Nehru Bridge, Ahmedabad",69.0,3.45,2023-02-19,23:36:00
nijk,Tanmay,"Akshardham Temple, Gandhinagar","PrahladNagar Garden, Ahmedabad",590.0,29.5,2023-11-18,23:28:00
user3,ndjn,"Nehru Bridge, Ahmedabad","Iskcon Temple, Ahmedabad",138.6,6.93,2023-10-23,04:07:00
sahil,Tanvi,"Vastrapur Lake, Ahmedabad","shott, Ahmedabad",95.6,4.78,2023-09-01,22:34:00
Nidhi,ndjn,"nirma university, Ahmedabad","Nehru Bridge, Ahmedabad",233.0,11.65,2023-06-16,20:44:00
nijk,Agasthya,"Stanza, Ahmedabad","LD, Ahmedabad",186.0,9.3,2023-03-28,02:41:00
nijk,Nayan,"Stanza, Ahmedabad","lal darwaja, ahmedabad",246.4,12.32,2023-11-13,12:45:00
N,pradeepbhai,"Stanza, Ahmedabad","Nehru Bridge, Ahmedabad",238.8,11.94,2023-10-02,05:18:00
user5,ndjn,"Stanza, Ahmedabad","Manek Chowk, Ahmedabad",267.4,13.37,2023-10-11,02:30:00
Nidhi,Kunal,"lal darwaja, ahmedabad","Law Garden, Ahmedabad",36.2,1.81,2023-03-11,10:42:00
user4,Maheshbhai,"PrahladNagar Garden, Ahmedabad","courtyard marriott, Ahmedabad",35.0,1.75,2023-07-16,17:24:00
user1,Hena,"LD, Ahmedabad","Law Garden, Ahmedabad",32.6,1.63,2023-03-12,01:49:00
user5,Prateek,"shott, Ahmedabad","Nehru Bridge, Ahmedabad",191.8,9.59,2023-07-27,17:03:00
nijk,Atharv,"Nehru Bridge, Ahmedabad","Kankaria Lake, Ahmedabad",69.0,3.45,2023-09-02,08:30:00
Nimi,Maheshbhai,"Kankaria Lake, Ahmedabad","nirma university, Ahmedabad",293.4,14.67,2023-11-15,13:19:00
sahil,Kunal,"courtyard marriott, Ahmedabad","Taj Skyline, ahmedabad",71.2,3.56,2023-10-27,23:58:00
Nidhi,Elon,"Nehru Bridge, Ahmedabad","Vastrapur Lake, Ahmedabad",96.8,4.84,2023-01-04,01:43:00
Naina,Tanasha,"Taj Skyline, ahmedabad","Kankaria Lake, Ahmedabad",255.2,12.76,2023-01-13,16:50:00
sahil,Tanmay,"Iskcon Temple, Ahmedabad","PrahladNagar Garden, Ahmedabad",34.0,1.7,2023-04-12,16:01:00
Nidhi,Sanjaybhai,"Sabarmati Ashram, Ahmedabad","Taj Skyline, ahmedabad",205.2,10.26,2023-02-26,21:59:00
Nisha,Sitara,"Science City, Ahmedabad","Iskcon Temple, Ahmedabad",112.4,5.62,2023-10-04,06:36:00
Naina,pradeepbhai,"Akshardham Temple, Gandhinagar","Science City, Ahmedabad",497.4,24.87,2023-02-27,04:59:00
user1,Tanvi,"nirma university, Ahmedabad","Sarkhej Roza, Ahmedabad",312.6,15.63,2023-10-20,23:03:00
user4,Prateek,"Kankaria Lake, Ahmedabad","Iskcon Temple, Ahmedabad",196.2,9.81,2023-06-15,18:53:00
Nimi,Maheshbhai,"LD, Ahmedabad","Vastrapur Lake, Ahmedabad",38.6,1.93,2023-06-05,10:19:00
user3,Agasthya,"Law Garden, Ahmedabad","Taj Skyline, ahmedabad",166.8,8.34,2023-07-11,10:37:00
Nisha,Tanvi,"Science City, Ahmedabad","Manek Chowk, Ahmedabad",227.8,11.39,2023-01-16,21:56:00
user5,Tanasha,"Akshardham Temple, Gandhinagar","Kankaria Lake, Ahmedabad",517.6,25.88,2023-07-15,15:35:00
Sagar,Tanmay,"Sabarmati Ashram, Ahmedabad","shott, Ahmedabad",204.0,10.2,2023-10-17,00:28:00
Sagar,Tanasha,"LD, Ahmedabad","nirma university, Ahmedabad",211.6,10.58,2023-10-06,20:02:00
user3,Sitara,"Law Garden, Ahmedabad","Sabarmati Ashram, Ahmedabad",84.8,4.24,2023-03-09,01:06:00
N,Maheshbhai,"Law Garden, Ahmedabad","shott, Ahmedabad",165.4,8.27,2023-06-06,14:23:00
nijk,Maheshbhai,"Iskcon Temple, Ahmedabad","Taj Skyline, ahmedabad",61.6,3.08,2023-11-08,05:49:00
nijk,Nayan,"shott, Ahmedabad","Iskcon Temple, Ahmedabad",60.6,3.03,2023-07-05,11:25:00
user2,Hena,"Sarkhej Roza, Ahmedabad","Iskcon Temple, Ahmedabad",80.6,4.03,2023-08-06,15:40:00
nijk,Maheshbhai,"courtyard marriott, Ahmedabad","Taj Skyline, ahmedabad",71.2,3.56,2023-11-04,01:32:00
Nidhi,Sanjaybhai,"nirma university, Ahmedabad","Kankaria Lake, Ahmedabad",293.4,14.67,2023-03-17,09:20:00
Sagar,pradeepbhai,"Manek Chowk, Ahmedabad","Stanza, Ahmedabad",267.4,13.37,2023-07-05,10:15:00
sahil,Agasthya,"Taj Skyline, ahmedabad","Sabarmati Ashram, Ahmedabad",205.2,10.26,2023-03-11,08:30:00
user2,Tanvi,"Akshardham Temple, Gandhinagar","LD, Ahmedabad",507.6,25.38,2023-02-21,20:43:00
Sagar,Sitara,"Iskcon Temple, Ahmedabad","Manek Chowk, Ahmedabad",168.6,8.43,2023-02-08,23:59:00
Nimi,Kunal,"lal darwaja, ahmedabad","Kankaria Lake, Ahmedabad",58.6,2.93,2023-07-04,12:27:00
N,Sanjaybhai,"Kankaria Lake, Ahmedabad","Law Garden, Ahmedabad",90.8,4.54,2023-02-23,22:52:00
nijk,pradeepbhai,"Kankaria Lake, Ahmedabad","shott, Ahmedabad",253.8,12.69,2023-04-24,22:16:00
Nidhi,Nayan,"LD, Ahmedabad","PrahladNagar Garden, Ahmedabad",94.0,4.7,2023-01-01,00:02:00
Nimi,Tanmay,"Jama Masjid, Ahmedabad","Taj Skyline, ahmedabad",219.0,10.95,2023-09-15,03:26:00
user5,Prateek,"Taj Skyline, ahmedabad","nirma university, Ahmedabad",226.4,11.32,2023-11-13,18:45:00
Naina,Sanjaybhai,"Science City, Ahmedabad","Jama Masjid, Ahmedabad",223.0,11.15,2023-06-25,00:20:00
N,pradeepbhai,"Iskcon Temple, Ahmedabad","Jama Masjid, Ahmedabad",163.6,8.18,2023-01-07,15:20:00
N,ndjn,"nirma university, Ahmedabad","Stanza, Ahmedabad",314.6,15.73,2023-05-19,18:04:00
Nidhi,Elon,"Taj Skyline, ahmedabad","Vastrapur Lake, Ahmedabad",97.0,4.85,2023-07-20,15:08:00
user3,Hena,"Law Garden, Ahmedabad","Vastrapur Lake, Ahmedabad",71.2,3.56,2023-11-26,08:24:00
user2,Tanvi,"courtyard marriott, Ahmedabad","Sarkhej Roza, Ahmedabad",80.4,4.02,2023-09-04,05:14:00
user2,Tanasha,"Kankaria Lake, Ahmedabad","lal darwaja, ahmedabad",58.6,2.93,2023-07-02,04:45:00
nijk,Kunal,"Iskcon Temple, Ahmedabad","courtyard marriott, Ahmedabad",10.6,0.53,2023-10-17,21:22:00
user2,Sanjaybhai,"Jama Masjid, Ahmedabad","Sarkhej Roza, Ahmedabad",181.2,9.06,2023-08-12,02:55:00
user1,Agasthya,"Iskcon Temple, Ahmedabad","Nehru Bridge, Ahmedabad",138.6,6.93,2023-06-10,03:00:00
sahil,Nayan,"Iskcon Temple, Ahmedabad","Manek Chowk, Ahmedabad",168.6,8.43,2023-09-06,01:25:00
Nisha,Tanasha,"lal darwaja, ahmedabad","Sabarmati Ashram, Ahmedabad",79.8,3.99,2023-04-26,11:38:00
nijk,Kunal,"Sabarmati Ashram, Ahmedabad","Jama Masjid, Ahmedabad",81.6,4.08,2023-01-24,00:29:00
user1,Tanasha,"Nehru Bridge, Ahmedabad","Iskcon Temple, Ahmedabad",138.6,6.93,2023-02-21,09:26:00
user3,Elon,"Iskcon Temple, Ahmedabad","nirma university, Ahmedabad",234.6,11.73,2023-11-15,10:00:00
user1,Tanasha,"LD, Ahmedabad","Stanza, Ahmedabad",186.0,9.3,2023-11-11,17:45:00
Nimi,Atharv,"Sarkhej Roza, Ahmedabad","Jama Masjid, Ahmedabad",181.2,9.06,2023-09-05,10:41:00
sahil,Tanvi,"Law Garden, Ahmedabad","Taj Skyline, ahmedabad",166.8,8.34,2023-03-18,13:26:00
sahil,Prateek,"LD, Ahmedabad","Stanza, Ahmedabad",186.0,9.3,2023-06-03,08:39:00
user4,Agasthya,"Nehru Bridge, Ahmedabad","nirma university, Ahmedabad",233.0,11.65,2023-06-19,04:28:00
sahil,Agasthya,"courtyard marriott, Ahmedabad","Nehru Bridge, Ahmedabad",128.0,6.4,2023-05-02,17:39:00
Naina,Hena,"Nehru Bridge, Ahmedabad","courtyard marriott, Ahmedabad",128.0,6.4,2023-04-05,05:33:00
user5,Sanjaybhai,"courtyard marriott, Ahmedabad","nirma university, Ahmedabad",232.6,11.63,2023-01-19,16:24:00
Sagar,Tanvi,"Sabarmati Ashram, Ahmedabad","Law Garden, Ahmedabad",84.8,4.24,2023-01-23,03:43:00
user4,Tanvi,"shott, Ahmedabad","Stanza, Ahmedabad",89.0,4.45,2023-09-11,02:08:00
N,Tanmay,"nirma university, Ahmedabad","Stanza, Ahmedabad",314.6,15.73,2023-11-20,07:56:00
Naina,Tanvi,"Jama Masjid, Ahmedabad","Nehru Bridge, Ahmedabad",25.8,1.29,2023-10-10,19:52:00
sahil,Tanmay,"Manek Chowk, Ahmedabad","Law Garden, Ahmedabad",57.6,2.88,2023-10-28,12:59:00
N,Elon,"courtyard marriott, Ahmedabad","Vastrapur Lake, Ahmedabad",41.8,2.09,2023-09-04,07:03:00
user1,Atharv,"Kankaria Lake, Ahmedabad","shott, Ahmedabad",253.8,12.69,2023-03-16,06:55:00
Nidhi,Elon,"LD, Ahmedabad","Akshardham Temple, Gandhinagar",507.6,25.38,2023-11-27,20:03:00
user2,Kunal,"Akshardham Temple, Gandhinagar","Manek Chowk, Ahmedabad",488.8,24.44,2023-03-15,19:34:00
sahil,Elon,"LD, Ahmedabad","Taj Skyline, ahmedabad",135.0,6.75,2023-03-22,17:02:00
Naina,Nayan,"Jama Masjid, Ahmedabad","Science City, Ahmedabad",223.0,11.15,2023-10-06,22:55:00
Nimi,Tanvi,"Vastrapur Lake, Ahmedabad","Law Garden, Ahmedabad",71.2,3.56,2023-09-08,21:48:00
Nimi,pradeepbhai,"Sabarmati Ashram, Ahmedabad","Vastrapur Lake, Ahmedabad",116.4,5.82,2023-08-05,16:43:00
sahil,Nayan,"Kankaria Lake, Ahmedabad","Jama Masjid, Ahmedabad",47.2,2.36,2023-05-19,20:12:00
Nisha,Kunal,"Kankaria Lake, Ahmedabad","Nehru Bridge, Ahmedabad",69.0,3.45,2023-02-09,16:44:00
user3,Kunal,"lal darwaja, ahmedabad","Vastrapur Lake, Ahmedabad",106.6,5.33,2023-04-14,10:12:00
sahil,Atharv,"Akshardham Temple, Gandhinagar","Iskcon Temple, Ahmedabad",561.8,28.09,2023-04-08,17:52:00
Nisha,Sanjaybhai,"shott, Ahmedabad","Nehru Bridge, Ahmedabad",191.8,9.59,2023-11-28,16:38:00
user3,Tanasha,"nirma university, Ahmedabad","Sarkhej Roza, Ahmedabad",312.6,15.63,2023-09-08,12:10:00
N,Elon,"lal darwaja, ahmedabad","Manek Chowk, Ahmedabad",21.4,1.07,2023-04-12,20:47:00
sahil,ndjn,"shott, Ahmedabad","PrahladNagar Garden, Ahmedabad",83.8,4.19,2023-10-27,19:55:00
user5,Nayan,"Nehru Bridge, Ahmedabad","Sarkhej Roza, Ahmedabad",161.8,8.09,2023-08-24,17:55:00
user1,Hena,"Taj Skyline, ahmedabad","Nehru Bridge, Ahmedabad",193.2,9.66,2023-04-22,12:43:00
Nisha,Sitara,"Iskcon Temple, Ahmedabad","Akshardham Temple, Gandhinagar",561.8,28.09,2023-01-14,17:51:00
user5,Tanasha,"Law Garden, Ahmedabad","Vastrapur Lake, Ahmedabad",71.2,3.56,2023-07-25,18:29:00
Nimi,ndjn,"lal darwaja, ahmedabad","Iskcon Temple, Ahmedabad",147.2,7.36,2023-04-12,00:01:00
nijk,Atharv,"Manek Chowk, Ahmedabad","Sabarmati Ashram, Ahmedabad",83.6,4.18,2023-05-02,14:21:00
user5,pradeepbhai,"courtyard marriott, Ahmedabad","Jama Masjid, Ahmedabad",153.0,7.65,2023-07-28,14:11:00
nijk,Elon,"LD, Ahmedabad","PrahladNagar Garden, Ahmedabad",94.0,4.7,2023-06-02,09:51:00
N,ndjn,"Nehru Bridge, Ahmedabad","Jama Masjid, Ahmedabad",25.8,1.29,2023-04-28,14:21:00
Sagar,Sitara,"Law Garden, Ahmedabad","courtyard marriott, Ahmedabad",100.6,5.03,2023-06-08,07:12:00
nijk,Prateek,"Science City, Ahmedabad","courtyard marriott, Ahmedabad",116.4,5.82,2023-04-19,03:40:00
Nimi,Sitara,"lal darwaja, ahmedabad","Taj Skyline, ahmedabad",202.8,10.14,2023-09-28,15:52:00
user4,Elon,"Vastrapur Lake, Ahmedabad","Manek Chowk, Ahmedabad",127.6,6.38,2023-11-05,12:10:00
Nimi,Tanasha,"Sarkhej Roza, Ahmedabad","Taj Skyline, ahmedabad",124.6,6.23,2023-08-27,15:36:00
Nisha,Tanasha,"Akshardham Temple, Gandhinagar","nirma university, Ahmedabad",347.2,17.36,2023-02-17,02:53:00
user1,Hena,"Vastrapur Lake, Ahmedabad","LD, Ahmedabad",38.6,1.93,2023-09-11,04:50:00
Nimi,Tanmay,"Stanza, Ahmedabad","Manek Chowk, Ahmedabad",267.4,13.37,2023-05-04,11:55:00
user4,Atharv,"Akshardham Temple, Gandhinagar","lal darwaja, ahmedabad",494.8,24.74,2023-06-18,12:25:00
Naina,Nayan,"shott, Ahmedabad","Vastrapur Lake, Ahmedabad",95.6,4.78,2023-10-03,19:52:00
Naina,Sanjaybhai,"Manek Chowk, Ahmedabad","Taj Skyline, ahmedabad",224.0,11.2,2023-05-04,15:11:00
Nisha,Tanasha,"Iskcon Temple, Ahmedabad","Stanza, Ahmedabad",105.4,5.27,2023-11-04,05:06:00
nijk,Sanjaybhai,"nirma university, Ahmedabad","Sarkhej Roza, Ahmedabad",312.6,15.63,2023-09-12,00:16:00
nijk,ndjn,"Taj Skyline, ahmedabad","Science City, Ahmedabad",79.4,3.97,2023-01-04,20:32:00
Nimi,pradeepbhai,"LD, Ahmedabad","shott, Ahmedabad",133.6,6.68,2023-07-12,18:19:00
user3,Atharv,"Sabarmati Ashram, Ahmedabad","Stanza, Ahmedabad",272.2,13.61,2023-03-15,19:39:00
user3,Atharv,"nirma university, Ahmedabad","courtyard marriott, Ahmedabad",232.6,11.63,2023-09-24,15:17:00
nijk,Sitara,"Sarkhej Roza, Ahmedabad","Stanza, Ahmedabad",102.0,5.1,2023-05-04,16:00:00
Sagar,Tanasha,"Manek Chowk, Ahmedabad","courtyard marriott, Ahmedabad",158.0,7.9,2023-04-16,12:25:00
Nisha,Hena,"Kankaria Lake, Ahmedabad","Sabarmati Ashram, Ahmedabad",125.8,6.29,2023-01-24,00:08:00
user3,Tanasha,"Iskcon Temple, Ahmedabad","lal darwaja, ahmedabad",147.2,7.36,2023-10-15,10:17:00
Sagar,Atharv,"nirma university, Ahmedabad","lal darwaja, ahmedabad",241.2,12.06,2023-07-04,09:09:00
user1,pradeepbhai,"Sabarmati Ashram, Ahmedabad","Science City, Ahmedabad",180.2,9.01,2023-04-28,06:27:00
